nome;largura;altura;posicaoX;posicaoY;grau-textura;entropia;segundo-momento-ang;correlacao;energia;media-i;media-j;variancia-i;variancia-j;desvio-padrao-i;desvio-padrao-j;contraste;homogeneidade;media-tons-cinza;
98;17;19;751;1247;90;0.5809201470474274;0.33912170532701097;0.767393474897513;0.582341571010529;2.5326797385620914;2.4607843137254903;0.4188666752103891;0.3268935024990388;0.64719910013101;0.571746012228366;0.18300653594771243;0.9084967320261438;100.0;
98;17;19;751;1247;135;0.604781867887928;0.3231336805555555;0.7194363691635489;0.5684484854017605;2.503472222222222;2.4791666666666665;0.40971016589506176;0.3328993055555556;0.6400860613191494;0.5769742676719263;0.21180555555555555;0.8940972222222222;100.0;
98;17;19;751;1247;180;0.5438582032815839;0.3671442174515235;0.8707095203559534;0.6059242670924506;2.50328947368421;2.5526315789473686;0.4013049688365651;0.41828254847645435;0.6334863604187269;0.6467476698655005;0.10855263157894737;0.9457236842105262;100.0;
98;17;19;751;1247;225;0.5955532017090183;0.3254967206790123;0.7338478126296711;0.570523199071705;2.4305555555555554;2.5520833333333335;0.3146219135802469;0.4278428819444444;0.5609116807307964;0.65409699735165;0.21875;0.890625;100.0;
98;17;19;751;1247;270;0.5809201470474274;0.339121705327011;0.7673934748975129;0.5823415710105291;2.4607843137254903;2.5326797385620914;0.3268935024990388;0.4188666752103892;0.571746012228366;0.6471991001310101;0.18300653594771243;0.9084967320261438;100.0;
98;17;19;751;1247;315;0.604781867887928;0.3231336805555556;0.7194363691635491;0.5684484854017605;2.4791666666666665;2.503472222222222;0.3328993055555555;0.4097101658950617;0.5769742676719262;0.6400860613191492;0.21180555555555555;0.8940972222222222;100.0;
98;45;48;1803;1227;0;0.5111964892948204;0.3888929242711203;0.9469686218465769;0.6236127999577304;1.580965909090909;1.599431818181818;0.48586876398932505;0.48064361656336085;0.6970428709837904;0.6932846576719845;0.05160984848484848;0.9741950757575759;70.0;
98;45;48;1803;1227;45;0.49821351906338524;0.3923936263744487;0.950672092335658;0.6264133031589038;1.5667311411992264;1.6034816247582204;0.4631485021830304;0.4849395223896232;0.6805501467070817;0.6963759921117494;0.048355899419729204;0.9758220502901355;70.0;
98;45;48;1803;1227;90;0.4830589321072908;0.4025898540761979;0.9642099701209171;0.6344996880032313;1.5773049645390071;1.5957446808510638;0.4586811528595141;0.485750213771943;0.6772600334136912;0.6969578278288745;0.03451536643026005;0.9827423167848698;70.0;
98;45;48;1803;1227;135;0.5401457589464712;0.3773410989603014;0.9184583317216559;0.6142809609293628;1.5855899419729207;1.5851063829787235;0.4583416732450643;0.4903391086052924;0.6770093597913284;0.7002421785391768;0.07785299806576403;0.961073500967118;70.0;
